ID_person,ID,Model,Power,Price
7931,10823,BMW,357.0,570118
18693,9653,Toyota,133.0,2587081
18693,12402,Subaru,254.0,2812058
4900,5223,Infiniti,337.0,3526270
4900,13833,Subaru,267.0,3002786
9144,2156,BMW,78.0,3807558
756,851,Ford,496.0,1289058
756,1305,Subaru,289.0,3995007
780,4568,Subaru,321.0,1097320
3397,6186,Nissan,485.0,1757453
11870,8488,KIA,382.0,1235908
5147,14990,Ford,251.0,1754242
3387,680,Mercedez-Benz,419.0,1768152
11614,1716,Mercedez-Benz,193.0,1479538
11614,11307,Mercedez-Benz,122.0,1382767
9933,2849,Daewoo,332.0,3890283
14634,9751,Ford,366.0,1589419
9562,1078,Infiniti,490.0,3081539
9562,11116,BMW,128.0,367534
12957,3763,KIA,316.0,1408938
12957,7729,Subaru,361.0,2016540
9002,12037,BMW,225.0,2768136
11085,7380,Mercedez-Benz,201.0,716209
17345,9689,Audi,189.0,3479455
17345,14068,Subaru,148.0,2053171
2132,14264,Audi,449.0,2816653
498,11113,Infiniti,340.0,3431495
9637,5916,Daewoo,262.0,673162
829,7900,Daewoo,284.0,380055
2053,7556,Infiniti,191.0,412577
459,5203,BMW,260.0,1492692
3959,7707,Toyota,338.0,1584887
3959,12788,Toyota,494.0,1600917
19418,3423,BMW,234.0,649389
9091,10341,Daewoo,212.0,3075830
4116,13319,Infiniti,198.0,1355514
19838,8534,Audi,192.0,1893032
14837,1978,LADA,430.0,1207066
14837,2878,BMW,353.0,2976970
14837,8225,Daewoo,125.0,673050
17705,7511,Nissan,389.0,1574810
17705,11572,Nissan,435.0,3911211
17705,12954,LADA,331.0,3961470
12314,7183,Audi,271.0,2349831
14215,8221,Subaru,152.0,2549186
14595,10996,KIA,256.0,3841132
16865,13623,Mercedez-Benz,192.0,994521
3262,12054,Nissan,159.0,1059620
11075,2024,Ford,100.0,2536172
11075,3206,LADA,276.0,3118214
9570,11556,KIA,416.0,3463719
376,13645,Toyota,421.0,3465189
9757,12353,KIA,294.0,1402232
9757,14064,KIA,443.0,1272942
17660,2553,Daewoo,431.0,1712345
13962,12988,KIA,408.0,3853259
836,3673,Toyota,321.0,1249424
3904,4778,LADA,135.0,2325790
15047,4491,BMW,398.0,3860793
15047,10594,Mercedez-Benz,214.0,615874
15047,11495,BMW,448.0,3108242
4724,1543,Ford,368.0,324661
8717,5726,Ford,161.0,2373621
14683,13567,Mercedez-Benz,402.0,1116553
14769,1774,Infiniti,399.0,1765591
16323,13089,BMW,336.0,2202965
8236,5853,Subaru,227.0,3614208
8236,14377,Subaru,101.0,3469317
5731,4704,KIA,492.0,2171100
5731,11904,Infiniti,135.0,3553439
5731,12052,Ford,469.0,3059204
4509,8555,Ford,213.0,3022191
4509,11937,Mercedez-Benz,476.0,2628818
4377,2045,Subaru,402.0,3590411
9407,4189,KIA,196.0,2235330
11699,8977,Subaru,111.0,3739254
11699,12411,BMW,204.0,1465337
2669,3222,Infiniti,421.0,3043494
2922,1651,Toyota,75.0,2529593
4460,7114,Toyota,143.0,1754062
10752,9539,BMW,460.0,1657158
10752,10513,Toyota,211.0,2984502
14751,831,Nissan,469.0,3886947
15402,2528,Ford,252.0,3877650
7249,6783,Nissan,363.0,1070258
1174,747,Ford,194.0,3627671
669,9271,Subaru,289.0,1108931
18985,13983,Ford,473.0,462254
8343,1263,BMW,354.0,3694097
8343,4827,Audi,199.0,3771819
10695,4786,Nissan,466.0,655631
18659,11565,Ford,420.0,3827378
18794,10380,Mercedez-Benz,492.0,1215986
11661,6980,Mercedez-Benz,184.0,1251542
11661,7787,Audi,133.0,765024
11661,12550,KIA,77.0,1448483
111,5628,LADA,188.0,2849851
9369,6,KIA,467.0,2357142
19777,1112,Mercedez-Benz,311.0,2675487
19777,10851,Mercedez-Benz,110.0,3747203
19021,2799,LADA,180.0,3357212
2757,1715,Nissan,435.0,3142168
11626,2071,LADA,251.0,1430981
5915,12357,Ford,457.0,1184527
4973,715,Infiniti,443.0,772148
4286,5855,Daewoo,479.0,1391598
11787,9607,Audi,232.0,541461
10923,1252,Mercedez-Benz,468.0,381219
16418,11330,LADA,457.0,2639115
16418,14557,LADA,341.0,1969449
5208,4691,Daewoo,98.0,3131700
8689,9532,Toyota,313.0,1615932
16412,7160,LADA,485.0,288132
16412,7202,Infiniti,154.0,3355385
16412,9416,Nissan,255.0,1254278
1804,4995,Mercedez-Benz,180.0,3870298
8064,2326,Ford,114.0,581463
8064,8595,BMW,99.0,281242
7138,11277,Nissan,494.0,2714684
7991,2549,Ford,135.0,1563300
16450,3275,Toyota,154.0,1925666
7124,8674,LADA,372.0,1690061
8718,2187,Ford,172.0,3339499
8718,9217,Nissan,334.0,2861810
8718,12447,Audi,308.0,1907181
4619,7260,LADA,80.0,1190479
8001,8749,BMW,241.0,413049
484,3492,Ford,193.0,761378
484,7946,Nissan,248.0,1498884
484,12406,KIA,92.0,1367174
8016,3481,Subaru,185.0,2692347
16178,2343,Mercedez-Benz,267.0,1177449
5229,751,BMW,343.0,2241826
5229,3261,KIA,213.0,422144
8665,10274,Subaru,198.0,3017851
8665,14742,Subaru,372.0,1552283
8662,14122,Mercedez-Benz,451.0,3824964
16991,14459,Subaru,283.0,1136873
5286,6290,Nissan,298.0,392717
12528,7810,Subaru,145.0,2140978
12528,10635,KIA,263.0,1614434
9205,6504,Subaru,394.0,1523584
15467,239,LADA,240.0,1673027
8124,1132,Audi,130.0,2170384
8124,10047,Subaru,119.0,3458707
8124,12576,Ford,163.0,1524332
10913,7630,Mercedez-Benz,390.0,1858773
10913,14268,KIA,439.0,3956105
3371,4026,Toyota,283.0,3148299
3371,14861,BMW,456.0,1040176
6121,1572,Daewoo,159.0,2774393
6121,10045,Audi,89.0,2334965
13138,2235,KIA,435.0,3136897
1818,6991,Daewoo,97.0,1286530
7466,13697,Nissan,497.0,3713953
16774,12943,Nissan,81.0,704677
16774,14834,Audi,80.0,224320
17416,11450,Nissan,452.0,3211886
7378,5125,Mercedez-Benz,382.0,1556307
19761,3661,Infiniti,361.0,2020626
19761,10249,BMW,405.0,2033501
16019,8381,Toyota,261.0,3256548
16019,13884,Daewoo,203.0,2726203
18320,13859,Infiniti,70.0,1157998
9119,10704,Nissan,262.0,2023159
7112,4596,Toyota,471.0,3090566
7112,5370,Infiniti,460.0,2974753
7546,14416,Ford,298.0,1366947
4554,13695,Toyota,313.0,273702
13032,9682,Audi,380.0,1910707
3284,7067,Daewoo,230.0,1945621
8603,854,Toyota,156.0,2565198
8603,13091,Subaru,181.0,3893213
8100,14257,LADA,259.0,3324314
16969,5633,Subaru,265.0,1530312
3364,7724,Subaru,235.0,3401392
4428,3021,Toyota,85.0,3297192
4428,7983,LADA,274.0,351199
4428,11204,BMW,117.0,285738
1176,13008,Ford,201.0,2861089
17086,9059,Toyota,243.0,2830440
8395,13073,Ford,420.0,2051017
19532,193,Subaru,262.0,903743
3311,4511,Ford,340.0,2095803
14330,11763,Audi,286.0,2834765
8488,5885,Infiniti,91.0,2907279
8488,9525,KIA,459.0,1994299
11672,496,Nissan,242.0,2283843
19622,7324,LADA,252.0,3807782
13410,9348,KIA,333.0,2852523
3297,1342,Nissan,423.0,1119450
3297,7116,Audi,469.0,2232926
3297,10893,Daewoo,265.0,2281114
19524,3252,Ford,333.0,2842730
19524,11333,Nissan,99.0,441283
1576,5981,Daewoo,429.0,3159984
1576,7533,LADA,422.0,2613526
842,7961,Mercedez-Benz,441.0,2405333
1615,114,Audi,239.0,1838486
11380,9354,Nissan,166.0,2087760
13122,6289,LADA,381.0,3500131
7675,3307,Nissan,464.0,1148836
7675,3567,KIA,272.0,3409937
7675,9618,Daewoo,323.0,2171705
11943,13844,LADA,105.0,1033710
7658,10752,Subaru,266.0,2080061
7658,14704,Infiniti,481.0,3427074
9029,1393,Infiniti,407.0,1703543
9029,8927,Audi,339.0,1314708
9029,9058,KIA,290.0,3988365
4122,7248,Subaru,169.0,2125709
7774,14698,Daewoo,263.0,845454
4218,4007,Toyota,101.0,3822612
4218,9978,LADA,426.0,2517798
1007,3408,BMW,462.0,201854
1007,10612,Mercedez-Benz,104.0,234191
8725,13542,KIA,389.0,3721498
11836,7819,BMW,372.0,834129
11836,8786,Infiniti,442.0,525952
7976,2927,LADA,184.0,1491594
11478,4016,Daewoo,354.0,972602
1410,8891,BMW,279.0,3983692
1410,13111,Daewoo,78.0,1962659
7909,4440,Mercedez-Benz,368.0,3438036
7896,469,KIA,251.0,3532873
7896,14973,Nissan,277.0,3056900
8830,6568,KIA,197.0,498104
8830,8495,Nissan,283.0,1577450
8830,12553,Audi,271.0,623402
7865,8875,Mercedez-Benz,328.0,2485139
19696,7883,Daewoo,498.0,1986453
13374,631,BMW,452.0,658820
17658,11663,Mercedez-Benz,150.0,2654873
17658,12237,LADA,130.0,2160624
12300,9546,LADA,477.0,2310067
9890,6072,Subaru,349.0,1002857
17722,9168,Infiniti,150.0,2696659
12806,6925,Audi,89.0,447875
12567,11079,Audi,314.0,405130
10396,5238,Daewoo,106.0,2596376
5116,294,Toyota,394.0,504201
5116,10146,Nissan,386.0,3921405
6008,3752,Infiniti,290.0,3818297
12546,6672,Toyota,206.0,462927
11038,5240,Audi,354.0,3992521
18705,1638,KIA,306.0,3038428
18705,4156,Toyota,305.0,2963455
18705,14055,BMW,367.0,2785544
2186,5468,Toyota,130.0,547817
2186,9027,BMW,378.0,1094591
18592,3789,Audi,289.0,1514031
18592,11598,Daewoo,133.0,3168090
18592,13770,Nissan,150.0,1023272
148,14003,Infiniti,153.0,2860356
10437,106,Ford,216.0,1502165
12796,11773,Nissan,445.0,344473
17686,12432,LADA,449.0,2869741
3570,10749,Daewoo,195.0,3960724
12527,2283,Nissan,167.0,1728084
12527,13225,Daewoo,158.0,1592918
10114,2387,LADA,227.0,2704255
10114,4580,Toyota,283.0,3314370
10114,13214,Toyota,283.0,2262394
6279,4822,Daewoo,487.0,366831
6279,8550,Subaru,227.0,2585335
10129,5976,KIA,112.0,1444323
19116,179,BMW,92.0,1777770
3778,1073,KIA,306.0,3223964
17828,12515,Infiniti,243.0,3264696
19928,1094,Infiniti,458.0,1783226
19928,5426,Toyota,353.0,2635497
19928,11968,Subaru,208.0,2875956
19928,14690,Mercedez-Benz,250.0,1142294
17846,10713,Subaru,149.0,3256074
3791,12951,Audi,446.0,1440066
2604,2144,BMW,99.0,3782352
6111,548,Infiniti,420.0,3965795
12389,204,Ford,256.0,1778589
12389,238,Nissan,281.0,1041726
16186,1200,Mercedez-Benz,438.0,649754
16186,2473,Infiniti,164.0,2504707
13239,5319,BMW,379.0,746635
10055,4594,Infiniti,80.0,1282755
10895,4649,KIA,223.0,2096392
18679,7765,Ford,97.0,1398658
18623,7802,Audi,259.0,280348
6868,6155,Daewoo,353.0,1810377
6868,14908,Ford,260.0,3118716
644,3239,Nissan,210.0,2052295
644,10352,Ford,301.0,2155926
18059,10950,Ford,181.0,2676839
7056,3849,LADA,430.0,2579035
9380,4155,Audi,246.0,1892180
17548,5357,KIA,380.0,1295811
113,9854,Infiniti,468.0,2600767
12158,3521,BMW,470.0,1700010
12158,7863,BMW,413.0,1657528
16637,3461,KIA,303.0,1093934
16637,8981,Nissan,259.0,3571992
2036,12593,Mercedez-Benz,285.0,3005274
10627,7776,KIA,478.0,1042704
17965,2687,KIA,403.0,2067122
17965,9421,Infiniti,496.0,2482529
7140,9272,Subaru,204.0,2281812
9433,3011,Toyota,169.0,2703158
9433,8882,Daewoo,103.0,750234
7199,4402,Ford,470.0,2095850
14536,12607,Toyota,439.0,412331
18279,11347,Ford,345.0,1309010
557,5329,KIA,218.0,972285
18089,2083,LADA,499.0,1203800
10597,2674,Infiniti,490.0,2676919
10597,7504,Daewoo,487.0,3771004
7102,12089,Subaru,393.0,3049417
7102,14865,Toyota,471.0,1992013
13625,6153,Daewoo,277.0,1874336
16058,14591,BMW,408.0,3635566
14507,4066,LADA,325.0,311785
2155,6088,KIA,181.0,518178
2155,9028,Nissan,309.0,2952424
17968,9436,Ford,384.0,2701003
9649,5440,KIA,409.0,1847909
16596,4176,BMW,184.0,776108
16596,7191,KIA,224.0,3809935
16596,9758,Ford,259.0,3724671
12652,2909,Daewoo,199.0,1201636
12652,9823,Subaru,352.0,3363570
12652,13524,Infiniti,106.0,1015443
16600,14406,Ford,249.0,2680109
19847,14259,KIA,198.0,2270073
10521,6680,Ford,87.0,1080812
420,12179,Toyota,257.0,2328834
12772,853,Ford,454.0,2790851
16617,1142,Daewoo,437.0,1830487
16617,6469,Nissan,286.0,3286976
14051,4446,LADA,470.0,1854511
14051,4682,LADA,356.0,2484357
14051,8350,Mercedez-Benz,406.0,2802520
14051,13083,BMW,132.0,2413299
12194,2072,Nissan,109.0,3882515
4041,7582,Mercedez-Benz,488.0,808352
6966,4775,Subaru,96.0,1247719
6966,14410,Toyota,465.0,2806333
9595,721,Mercedez-Benz,377.0,2957826
9595,8123,Nissan,483.0,1710732
5232,3254,Daewoo,95.0,1530998
5232,13720,Mercedez-Benz,188.0,2258636
13028,5761,Mercedez-Benz,230.0,2037009
13028,9821,KIA,199.0,743098
5231,2786,Audi,325.0,3784436
5231,10806,Infiniti,277.0,780289
1358,3015,Toyota,113.0,1180193
1358,12252,Ford,128.0,2303786
5456,11195,Mercedez-Benz,81.0,1339147
2781,1155,Nissan,183.0,257499
17083,3872,Daewoo,462.0,732667
12694,10480,Toyota,437.0,617221
12694,14987,LADA,207.0,3506442
13652,7843,LADA,288.0,667919
6021,2601,Infiniti,235.0,2437182
6021,4118,Daewoo,227.0,3414062
8221,3788,Daewoo,111.0,3930502
8221,11588,KIA,189.0,1486330
17128,14146,Ford,252.0,1440808
15532,842,KIA,282.0,3064060
15532,14867,LADA,279.0,3695485
18412,718,Toyota,352.0,228831
18412,7814,Ford,268.0,1335241
12799,8274,Daewoo,243.0,1729671
4495,7106,LADA,477.0,622046
5878,5360,Daewoo,151.0,876977
5878,14677,Subaru,290.0,1917850
4548,7972,Infiniti,413.0,3720760
17168,914,Mercedez-Benz,87.0,1613048
2944,12738,Ford,293.0,2449484
15116,1698,KIA,411.0,3818854
15116,3532,Infiniti,352.0,2464803
5695,8984,Ford,467.0,1048925
13668,5461,Audi,350.0,1476560
2015,4096,Daewoo,332.0,681777
2015,9177,KIA,117.0,2434540
2015,10073,LADA,380.0,2130018
1749,5488,Toyota,119.0,2874248
1749,6436,Mercedez-Benz,314.0,3203199
18859,10255,Infiniti,493.0,1210150
12936,9997,Infiniti,428.0,2330907
15424,10730,Ford,153.0,2070342
4998,5748,Audi,241.0,1083173
12204,6911,BMW,224.0,328614
12204,8422,Daewoo,480.0,1539191
4763,7791,Infiniti,489.0,2181981
4763,14553,Nissan,203.0,2254063
6882,13499,Audi,308.0,3600510
6880,13577,Ford,194.0,478730
19308,10097,Mercedez-Benz,262.0,2307809
19308,12408,Ford,452.0,523931
7100,13486,Infiniti,448.0,3319449
7462,3157,LADA,397.0,3543581
12979,13910,LADA,126.0,3153260
7245,1767,Ford,92.0,3481293
7225,3942,Toyota,230.0,854891
17490,6825,Mercedez-Benz,398.0,339242
7149,1065,Toyota,478.0,217229
7144,14832,Audi,258.0,1675137
17516,4407,KIA,349.0,353394
14099,7885,Daewoo,199.0,332624
6879,175,Subaru,100.0,1031059
17631,1292,KIA,154.0,1140726
17631,10595,BMW,217.0,714330
6547,8519,Audi,398.0,3266666
19160,2358,Infiniti,257.0,332139
19160,6434,Infiniti,153.0,3431650
6544,990,Mercedez-Benz,416.0,2872409
1505,5966,Ford,273.0,964576
1505,14341,Subaru,253.0,1008139
17223,12232,Infiniti,361.0,202209
17221,11821,Audi,158.0,909644
17221,14561,KIA,182.0,1706134
15614,13786,BMW,346.0,2665299
6313,9373,Audi,452.0,1521048
8025,5442,Subaru,122.0,3963118
3282,1727,Toyota,364.0,730966
3282,10082,Mercedez-Benz,80.0,2818402
12465,3904,Toyota,235.0,2197748
13691,8476,Nissan,169.0,310052
15586,6151,Infiniti,218.0,2759092
2379,12116,KIA,139.0,3420262
2237,1512,LADA,497.0,3724851
2237,11339,Daewoo,498.0,3429527
7697,9555,Nissan,338.0,3379921
7697,10718,Infiniti,420.0,2177328
11932,1902,Daewoo,324.0,3877451
14204,8663,Infiniti,207.0,3692146
7729,8972,Subaru,195.0,2180462
1588,14100,Infiniti,224.0,222014
2290,7834,Subaru,449.0,3706142
3075,1557,Audi,230.0,3168008
3075,5403,Mercedez-Benz,169.0,2435008
12997,3621,Mercedez-Benz,243.0,484434
6658,13613,Mercedez-Benz,322.0,2929013
15822,12112,Infiniti,332.0,1207304
7823,8042,Daewoo,442.0,468374
7823,14446,BMW,266.0,1256805
17724,795,LADA,192.0,2079999
14845,7554,Mercedez-Benz,339.0,921219
810,10101,Audi,406.0,689383
9081,1253,KIA,446.0,3794745
9081,5762,Ford,492.0,3340816
10238,8498,Daewoo,119.0,1809554
10202,3230,Nissan,285.0,2377343
10202,12638,Daewoo,152.0,3476028
9137,10928,Daewoo,192.0,2001494
10131,5294,LADA,334.0,1371411
16158,3458,Nissan,362.0,1176429
3797,7278,BMW,212.0,1393183
240,8156,Toyota,147.0,1691585
9217,4167,KIA,184.0,2154736
9217,6728,KIA,114.0,1229953
16744,4816,Toyota,481.0,1981556
16744,5569,Audi,477.0,964129
14653,3203,Subaru,336.0,440307
13266,4685,KIA,433.0,3861267
13266,6718,Ford,277.0,2726398
13266,6894,Nissan,451.0,2362335
13266,11234,BMW,410.0,1685046
147,7913,Subaru,289.0,3840771
18486,4123,LADA,428.0,876542
15244,2417,Ford,229.0,3541312
15244,12273,Mercedez-Benz,371.0,3864895
8896,8133,Nissan,276.0,3803804
8896,11580,Subaru,479.0,3294432
8896,13192,LADA,99.0,2672612
8896,14045,BMW,157.0,3205581
10388,8265,Toyota,253.0,2191799
8919,8374,Subaru,492.0,3231035
18502,6658,KIA,301.0,2680981
18502,11944,Toyota,392.0,1480524
18502,13127,Toyota,369.0,3757806
4161,1924,Mercedez-Benz,78.0,3074986
14453,3983,Toyota,343.0,1715423
1006,9704,Audi,385.0,1036033
1006,14066,Ford,386.0,460829
514,13533,BMW,190.0,3392525
333,7133,LADA,418.0,947042
15267,7086,Nissan,237.0,3693721
9582,8208,Subaru,433.0,1181892
3979,4051,Infiniti,391.0,3970426
9795,12454,Daewoo,151.0,1463910
16090,10392,Audi,105.0,1655703
15308,1399,Daewoo,171.0,446609
15308,6798,Toyota,372.0,1923719
456,7145,Subaru,266.0,3641820
456,9530,Audi,287.0,2447070
11108,7061,KIA,74.0,3770198
18717,5273,KIA,189.0,2068510
11097,5512,Mercedez-Benz,224.0,734289
13315,8864,Ford,258.0,515803
13315,14785,Infiniti,325.0,2675370
13167,624,KIA,252.0,764044
13167,5739,Mercedez-Benz,106.0,3472880
19819,10287,Audi,486.0,3315887
14633,1343,BMW,434.0,289228
3482,1956,Daewoo,293.0,3012506
9356,6391,KIA,284.0,615305
11190,7615,Nissan,345.0,625782
14615,1164,Ford,318.0,2185102
16062,5466,Audi,255.0,3166470
16063,873,KIA,284.0,2030814
16063,1747,Ford,447.0,288458
18688,5286,LADA,101.0,530460
19797,105,Mercedez-Benz,481.0,2159975
9447,5872,Infiniti,353.0,3121249
9447,7949,Mercedez-Benz,395.0,2378577
19898,4732,Ford,267.0,2499299
19898,13351,Ford,307.0,824840
11149,12752,LADA,366.0,1578146
9507,3092,Ford,241.0,3927242
9507,6604,Daewoo,136.0,2577212
9507,14497,Nissan,85.0,1565511
19659,14716,Infiniti,102.0,2891931
10270,8989,KIA,75.0,219974
10721,13042,Toyota,443.0,3553808
1061,2150,Toyota,252.0,3680193
1061,10022,Mercedez-Benz,485.0,611179
14396,7240,Audi,318.0,3463922
14396,8614,Mercedez-Benz,399.0,1079936
32,8411,LADA,476.0,3387422
4393,2707,Mercedez-Benz,120.0,2069886
4393,9309,BMW,208.0,471787
10544,10682,Mercedez-Benz,379.0,1718222
10748,6424,Mercedez-Benz,155.0,3807298
10664,10933,Toyota,136.0,1448417
13401,14002,LADA,260.0,849305
17031,9769,KIA,101.0,793932
18779,7077,LADA,491.0,1450396
18779,9724,LADA,451.0,3885046
18779,12701,Toyota,378.0,1172221
8562,7109,Subaru,352.0,1012908
10615,3900,Audi,392.0,3881277
10615,8324,Nissan,260.0,943781
19986,1424,KIA,267.0,1068351
19986,12765,LADA,298.0,388644
1031,13368,KIA,193.0,414320
8371,1002,Audi,254.0,1864633
8371,6150,KIA,181.0,648650
4347,10894,LADA,217.0,1252537
10175,5619,Mercedez-Benz,113.0,2677930
10175,14577,Infiniti,73.0,1395560
11196,3595,Audi,87.0,1019217
8549,7828,LADA,130.0,3409188
11224,9499,Nissan,288.0,2263832
10738,2837,Ford,270.0,3762433
13463,2744,Ford,227.0,2733262
13463,10273,BMW,218.0,1771424
13463,11992,Ford,222.0,3963780
766,1819,Subaru,439.0,1085028
766,13031,Nissan,173.0,1301350
7238,701,Nissan,446.0,3161652
7238,12525,Nissan,313.0,1154152
7238,14071,Toyota,301.0,1791838
11555,13332,Toyota,453.0,334819
12676,7521,BMW,337.0,2564560
12676,14200,BMW,138.0,3102192
19151,1322,Toyota,389.0,401220
19151,2715,LADA,367.0,3173192
10651,5666,KIA,164.0,3840159
16147,14668,LADA,443.0,2879852
1869,10314,BMW,419.0,2420375
4047,180,Audi,403.0,3748792
5405,10029,Ford,481.0,3473741
1796,7269,Ford,393.0,314598
18831,4187,Ford,337.0,2282902
12432,14481,Ford,405.0,691195
12432,14957,KIA,340.0,2058900
16025,11853,Audi,90.0,3428403
13436,12100,Mercedez-Benz,211.0,1320024
13436,13433,KIA,131.0,2637277
4089,8608,Infiniti,494.0,1371740
15163,838,Toyota,145.0,3226012
7352,64,Ford,449.0,952151
7352,5849,Audi,402.0,1400955
11576,11766,LADA,345.0,2640351
4836,14075,Subaru,468.0,928770
14078,1685,KIA,81.0,1562088
14078,11379,Subaru,314.0,3627506
7310,10099,Infiniti,231.0,2628089
7310,11970,KIA,312.0,1086146
18180,8237,Ford,348.0,3129561
8697,7179,Mercedez-Benz,362.0,1010911
8697,10051,Audi,434.0,1797977
16687,11685,Nissan,384.0,3843914
16687,11837,LADA,228.0,1506137
1,13748,Daewoo,392.0,3118521
1189,1275,KIA,168.0,2407248
8403,1299,Toyota,111.0,1444304
8403,9915,Subaru,354.0,954273
9790,1940,Infiniti,370.0,1345226
9790,13753,KIA,402.0,2972741
6940,234,Subaru,314.0,493415
15675,3311,Audi,282.0,2820192
15675,5878,Ford,191.0,1840852
6962,80,Infiniti,213.0,2448971
6962,1743,Toyota,76.0,2698414
15225,13968,BMW,313.0,540456
13909,6513,Toyota,317.0,3889908
13909,7341,Subaru,116.0,1373075
11636,10087,Toyota,216.0,1845674
11605,11595,Mercedez-Benz,92.0,2650432
12225,1950,Mercedez-Benz,188.0,3621929
12225,13207,Daewoo,230.0,1480135
387,3867,BMW,340.0,1638592
6819,8398,Daewoo,228.0,1840630
6819,11812,BMW,404.0,719423
3124,2175,BMW,260.0,1485990
15907,1225,KIA,389.0,1889163
17606,3816,LADA,334.0,1631249
12286,10571,Ford,442.0,1268780
9587,4892,Subaru,227.0,2756664
9587,9199,Audi,347.0,1592574
11145,8282,Ford,301.0,1455229
11145,13492,Toyota,228.0,233013
9499,142,Infiniti,296.0,450384
9499,10543,Toyota,237.0,3960786
12116,12913,Ford,143.0,3186716
17734,12495,BMW,484.0,1065389
17734,13809,LADA,227.0,728373
13987,6387,Subaru,136.0,1151408
6220,13469,Ford,261.0,2381353
6220,13768,KIA,118.0,3380644
15011,10935,Nissan,129.0,3855398
14012,326,BMW,96.0,3780908
14012,7328,Toyota,132.0,3299329
14012,7836,BMW,290.0,2421027
4910,3644,Mercedez-Benz,407.0,1056507
4910,13634,Infiniti,142.0,2666466
9900,3741,Mercedez-Benz,473.0,3601893
15135,654,Toyota,269.0,2131677
5562,964,Daewoo,282.0,787702
5562,9441,Audi,263.0,1235096
18984,6442,Infiniti,196.0,1841630
11582,13519,Toyota,215.0,741522
9560,12315,Subaru,93.0,3823436
8427,7891,LADA,459.0,2031874
8427,14033,Toyota,127.0,1704102
8427,14343,KIA,472.0,1906883
3866,3790,BMW,385.0,2027680
12962,5640,Subaru,461.0,3208773
17716,301,Infiniti,356.0,3121077
13309,2126,BMW,143.0,3380717
9889,968,Nissan,379.0,1937481
9889,3081,Subaru,190.0,2468929
5723,13468,Audi,422.0,3540205
14417,5775,Nissan,377.0,3067381
16210,9943,Mercedez-Benz,284.0,363712
16210,14510,Ford,240.0,2973166
1596,8707,Ford,142.0,3222686
1596,8967,BMW,251.0,2122311
1597,871,Infiniti,391.0,2117164
13012,208,Toyota,264.0,3644009
127,9644,Subaru,264.0,2628434
19460,3127,BMW,125.0,1287314
3655,4911,LADA,347.0,302260
8942,19,Infiniti,280.0,434263
8942,7476,KIA,187.0,3682818
8942,14910,BMW,97.0,2853739
14195,10978,LADA,228.0,3408798
991,4683,LADA,433.0,325334
11843,13216,Nissan,418.0,3139444
17893,5449,Daewoo,165.0,3142996
11474,6216,BMW,87.0,1131941
15344,9372,Nissan,165.0,2976043
15344,9828,Subaru,347.0,1820254
16336,3548,Nissan,388.0,1374410
16336,7098,Mercedez-Benz,401.0,3638691
8634,108,LADA,350.0,3564025
6067,7854,KIA,415.0,2247343
11513,442,BMW,325.0,3659976
11513,9302,LADA,417.0,679393
15964,8393,Nissan,175.0,2043948
15385,13066,Toyota,275.0,1683209
10860,14322,BMW,346.0,3001036
1551,4549,Daewoo,84.0,1808355
1551,7430,Toyota,373.0,1926115
17938,11147,Audi,178.0,1443506
14237,5922,Audi,366.0,1623339
5904,2971,Ford,151.0,2440425
12589,13057,Subaru,382.0,2331904
15550,9520,Nissan,219.0,2415564
1535,8122,LADA,109.0,3535653
1535,9838,Ford,193.0,1630433
900,14745,Infiniti,133.0,1485248
2928,236,Toyota,311.0,2111595
2647,12610,Mercedez-Benz,417.0,966635
16367,8559,LADA,406.0,2265908
18765,2479,Ford,312.0,3867730
11871,3364,BMW,390.0,3949004
11871,8130,Toyota,282.0,1129086
884,12157,Audi,352.0,3398034
2885,5188,Subaru,275.0,295046
8814,13084,Toyota,480.0,705182
17193,7975,Infiniti,399.0,2344969
14242,14856,Audi,268.0,1102016
19070,1070,Infiniti,103.0,1774992
3750,13591,Nissan,298.0,965723
16824,4252,Infiniti,453.0,3770686
16824,5457,Daewoo,160.0,3162045
16824,14364,Subaru,479.0,3583278
3255,2749,Toyota,491.0,3798224
5679,13002,Toyota,381.0,1191909
10234,7253,Infiniti,497.0,1607030
10234,7766,KIA,122.0,3200637
15844,3680,LADA,421.0,2717093
15844,11438,Mercedez-Benz,360.0,3956809
17371,2003,Ford,448.0,482923
17371,7601,Infiniti,243.0,2129187
17371,13120,KIA,245.0,3599498
7530,13162,KIA,374.0,1884257
10528,5056,Infiniti,87.0,2014396
18464,5608,KIA,328.0,1105074
10248,5065,Mercedez-Benz,324.0,1271907
10248,13860,Toyota,388.0,2315741
10248,13879,Ford,173.0,1186588
106,7550,Daewoo,394.0,1954481
11731,1917,Ford,385.0,2203627
5487,6873,Toyota,114.0,210502
5487,11516,Daewoo,254.0,1344094
10921,2063,KIA,473.0,2406763
10921,9681,Nissan,108.0,533054
10921,11430,Nissan,464.0,3940194
10921,12631,KIA,207.0,1722683
17884,5706,LADA,443.0,2457935
14654,1306,Daewoo,429.0,3728730
5810,9102,BMW,156.0,1648078
8617,7755,Mercedez-Benz,270.0,3241753
6102,6110,Daewoo,214.0,2966942
12786,473,Ford,377.0,1173717
16835,9996,Nissan,375.0,1959229
16326,14820,BMW,484.0,2858278
143,11074,BMW,450.0,1239407
143,13599,LADA,446.0,377805
16347,1323,Toyota,147.0,3487202
355,1616,LADA,274.0,2045516
